GAME_DATE,SEASON_ID,team,elo_before,is_home,season_label
2026-04-05,22025,SAC,1335.780375443413,1,2025-26
2026-04-07,22025,SAC,1325.0082212206946,0,2025-26
2026-04-10,22025,SAC,1321.5830137426617,1,2025-26
2026-04-12,22025,SAC,1331.2173732743852,0,2025-26
2020-12-23,22020,SAS,1500.0,0,2020-21
2020-12-26,22020,SAS,1513.853474590297,1,2020-21
2020-12-27,22020,SAS,1518.989252569935,0,2020-21
2020-12-30,22020,SAS,1514.1030116046452,1,2020-21
2021-01-01,22020,SAS,1498.807982521257,1,2020-21
2021-01-03,22020,SAS,1490.5250254240332,1,2020-21
2021-01-05,22020,SAS,1471.614769402296,0,2020-21
2021-01-07,22020,SAS,1479.2091099494194,0,2020-21
2021-01-09,22020,SAS,1493.8051516297178,0,2020-21
2021-01-10,22020,SAS,1499.0547824880084,0,2020-21
2021-01-12,22020,SAS,1489.0443990318165,0,2020-21
2021-01-14,22020,SAS,1501.7269938565653,1,2020-21
2021-01-16,22020,SAS,1493.5433131145812,1,2020-21
2021-01-18,22020,SAS,1502.7619790326503,0,2020-21
2021-01-20,22020,SAS,1523.3951186238216,0,2020-21
2021-01-22,22020,SAS,1506.5983626023246,1,2020-21
2021-01-24,22020,SAS,1498.5647283308283,1,2020-21
2021-01-27,22020,SAS,1511.245008368919,1,2020-21
2021-01-29,22020,SAS,1516.785932568091,1,2020-21
2021-01-30,22020,SAS,1527.3648285667698,1,2020-21
2021-02-01,22020,SAS,1508.806773061668,1,2020-21
2021-02-03,22020,SAS,1483.701069224922,1,2020-21
2021-02-06,22020,SAS,1486.6710822790767,0,2020-21
2021-02-08,22020,SAS,1496.5644308666124,1,2020-21
2021-02-09,22020,SAS,1502.6751066698428,1,2020-21
2021-02-12,22020,SAS,1481.221445755957,0,2020-21
2021-02-14,22020,SAS,1495.3700200589965,0,2020-21
2021-02-24,22020,SAS,1509.428069377484,0,2020-21
2021-02-27,22020,SAS,1503.0992683877928,1,2020-21
2021-03-01,22020,SAS,1507.6098902882447,1,2020-21
2021-03-02,22020,SAS,1497.1053369985812,1,2020-21
2021-03-04,22020,SAS,1514.690839055902,1,2020-21
2021-03-10,22020,SAS,1503.5275809536452,0,2020-21
2021-03-12,22020,SAS,1494.8394810022237,1,2020-21
2021-03-14,22020,SAS,1504.9885409830076,0,2020-21
2021-03-15,22020,SAS,1491.9687964652644,0,2020-21
2021-03-17,22020,SAS,1502.0948080842627,0,2020-21
2021-03-19,22020,SAS,1512.131339772122,0,2020-21
2021-03-20,22020,SAS,1517.6615960991671,0,2020-21
2021-03-22,22020,SAS,1512.722720613215,1,2020-21
2021-03-24,22020,SAS,1505.4214647764252,1,2020-21
2021-03-25,22020,SAS,1483.7087133403015,1,2020-21
2021-03-27,22020,SAS,1474.1686389636775,1,2020-21
2021-03-29,22020,SAS,1485.676598626982,1,2020-21
2021-03-31,22020,SAS,1466.679302660419,1,2020-21
2021-04-01,22020,SAS,1477.7689537936355,1,2020-21
2021-04-03,22020,SAS,1470.6570809349848,1,2020-21
2021-04-05,22020,SAS,1462.1214308971923,1,2020-21
2021-04-07,22020,SAS,1432.3887481485929,0,2020-21
2021-04-09,22020,SAS,1428.9095804438618,0,2020-21
2021-04-11,22020,SAS,1427.348226492816,0,2020-21
2021-04-12,22020,SAS,1436.2632285182126,0,2020-21
2021-04-14,22020,SAS,1452.396002254205,0,2020-21
2021-04-16,22020,SAS,1446.54547763021,1,2020-21
2021-04-17,22020,SAS,1442.5638139368657,0,2020-21
2021-04-19,22020,SAS,1483.6968818039911,0,2020-21
2021-04-21,22020,SAS,1500.054633207084,1,2020-21
2021-04-22,22020,SAS,1480.6020809019917,1,2020-21
2021-04-24,22020,SAS,1488.6890975965125,0,2020-21
2021-04-26,22020,SAS,1494.3554997235474,0,2020-21
2021-04-28,22020,SAS,1500.6944588448043,0,2020-21
2021-04-30,22020,SAS,1494.933827361114,0,2020-21
2021-05-02,22020,SAS,1490.9531840601603,1,2020-21
2021-05-03,22020,SAS,1487.3569324544128,0,2020-21
2021-05-05,22020,SAS,1483.0418627066983,0,2020-21
2021-05-07,22020,SAS,1474.4506727143305,0,2020-21
2021-05-08,22020,SAS,1485.174512787357,0,2020-21
2021-05-10,22020,SAS,1475.154408666018,1,2020-21
2021-05-12,22020,SAS,1498.262247402807,0,2020-21
2021-05-13,22020,SAS,1491.833606811928,0,2020-21
2021-05-15,22020,SAS,1488.3968171987326,1,2020-21
2021-05-16,22020,SAS,1469.144913944696,1,2020-21
2021-10-20,22021,SAS,1479.6363818438003,1,2021-22
2021-10-22,22021,SAS,1489.5664846130032,0,2021-22
2021-10-23,22021,SAS,1485.328891666538,1,2021-22
2021-10-26,22021,SAS,1475.4752075572146,1,2021-22
2021-10-28,22021,SAS,1468.9299638588982,0,2021-22
2021-10-30,22021,SAS,1464.5006750881296,0,2021-22
2021-11-01,22021,SAS,1479.7709652676017,0,2021-22
2021-11-03,22021,SAS,1468.7601623542923,1,2021-22
2021-11-05,22021,SAS,1464.6137209108044,0,2021-22
2021-11-07,22021,SAS,1474.536198692087,0,2021-22
2021-11-10,22021,SAS,1465.1266565622827,1,2021-22
2021-11-12,22021,SAS,1478.740917003887,1,2021-22
2021-11-14,22021,SAS,1465.447422248794,0,2021-22
2021-11-16,22021,SAS,1458.4164652746647,0,2021-22
2021-11-18,22021,SAS,1451.9963351757997,0,2021-22
2021-11-22,22021,SAS,1435.3162896952297,1,2021-22
2021-11-24,22021,SAS,1431.9219614400838,1,2021-22
2021-11-26,22021,SAS,1419.6673025884645,1,2021-22
2021-11-29,22021,SAS,1430.128302537123,1,2021-22
2021-12-02,22021,SAS,1446.9665668807245,0,2021-22
2021-12-04,22021,SAS,1482.6841410956242,0,2021-22
2021-12-06,22021,SAS,1496.5128232262305,0,2021-22
2021-12-07,22021,SAS,1493.9930878496775,1,2021-22
2021-12-09,22021,SAS,1480.2958423145858,1,2021-22
2021-12-11,22021,SAS,1492.251526731793,1,2021-22
2021-12-12,22021,SAS,1477.9609860322812,1,2021-22
2021-12-15,22021,SAS,1487.3024802141124,1,2021-22
2021-12-17,22021,SAS,1470.1349960081284,0,2021-22
2021-12-19,22021,SAS,1480.228615953278,0,2021-22
2021-12-20,22021,SAS,1471.3856653177463,0,2021-22
2021-12-23,22021,SAS,1496.9751278431297,0,2021-22
2021-12-26,22021,SAS,1520.117761378995,1,2021-22
2021-12-27,22021,SAS,1527.5928005589917,1,2021-22
2021-12-31,22021,SAS,1522.263460157735,0,2021-22
2022-01-01,22021,SAS,1513.5369732330946,0,2021-22
2022-01-04,22021,SAS,1506.8268045255911,0,2021-22
2022-01-05,22021,SAS,1490.8201811331994,0,2021-22
2022-01-07,22021,SAS,1497.264943365913,0,2021-22
2022-01-09,22021,SAS,1487.7483015348023,0,2021-22
2022-01-10,22021,SAS,1484.678304718656,0,2021-22
2022-01-12,22021,SAS,1473.02890511894,1,2021-22
2022-01-14,22021,SAS,1461.237237383369,1,2021-22
2022-01-15,22021,SAS,1456.0235668261937,1,2021-22
2022-01-17,22021,SAS,1463.167681511817,1,2021-22
2022-01-19,22021,SAS,1456.174620042444,1,2021-22
2022-01-21,22021,SAS,1465.7573585225566,1,2021-22
2022-01-23,22021,SAS,1453.3810352689222,1,2021-22
2022-01-25,22021,SAS,1447.362270007056,0,2021-22
2022-01-26,22021,SAS,1464.9610740525711,1,2021-22
2022-01-28,22021,SAS,1458.102036710831,1,2021-22
2022-01-30,22021,SAS,1467.8292098435763,0,2021-22
2022-02-01,22021,SAS,1465.8607909438558,1,2021-22
2022-02-03,22021,SAS,1462.2568759640385,1,2021-22
2022-02-04,22021,SAS,1450.501381179247,1,2021-22
2022-02-09,22021,SAS,1459.7568238759302,0,2021-22
2022-02-11,22021,SAS,1453.6755842326763,0,2021-22
2022-02-12,22021,SAS,1473.438188749655,0,2021-22
2022-02-14,22021,SAS,1485.822905653711,0,2021-22
2022-02-16,22021,SAS,1478.1468773891738,0,2021-22
2022-02-25,22021,SAS,1485.148737803317,0,2021-22
2022-02-26,22021,SAS,1491.3126779962602,0,2021-22
2022-02-28,22021,SAS,1488.3638465333036,0,2021-22
2022-03-03,22021,SAS,1483.072904431801,1,2021-22
2022-03-05,22021,SAS,1474.0359199370637,0,2021-22
2022-03-07,22021,SAS,1468.0818815666444,1,2021-22
2022-03-09,22021,SAS,1474.0667090889883,1,2021-22
2022-03-11,22021,SAS,1459.9809656276104,1,2021-22
2022-03-12,22021,SAS,1466.3964894100409,1,2021-22
2022-03-14,22021,SAS,1450.1915637594518,1,2021-22
2022-03-16,22021,SAS,1442.7319613644022,1,2021-22
2022-03-18,22021,SAS,1445.021182302415,1,2021-22
2022-03-20,22021,SAS,1422.07583072153,0,2021-22
2022-03-23,22021,SAS,1431.1074917435396,0,2021-22
2022-03-26,22021,SAS,1454.3205166690614,0,2021-22
2022-03-28,22021,SAS,1464.0119923470486,0,2021-22
2022-03-30,22021,SAS,1468.1440583595804,1,2021-22
2022-04-01,22021,SAS,1465.9164517931524,1,2021-22
2022-04-03,22021,SAS,1471.4893845459835,1,2021-22
2022-04-05,22021,SAS,1477.1240644985965,0,2021-22
2022-04-07,22021,SAS,1502.0894414904717,0,2021-22
2022-04-09,22021,SAS,1497.258690610322,1,2021-22
2022-04-10,22021,SAS,1489.9817667457455,0,2021-22
2022-10-19,22022,SAS,1490.5436765691952,1,2022-23
2022-10-21,22022,SAS,1469.1784514413855,0,2022-23
2022-10-22,22022,SAS,1474.559194399501,0,2022-23
2022-10-24,22022,SAS,1488.9429874884831,0,2022-23
2022-10-26,22022,SAS,1502.4700474229924,0,2022-23
2022-10-28,22022,SAS,1493.7347041375183,1,2022-23
2022-10-30,22022,SAS,1499.4311303031118,1,2022-23
2022-11-02,22022,SAS,1508.7794758956347,1,2022-23
2022-11-04,22022,SAS,1480.297128009487,1,2022-23
2022-11-05,22022,SAS,1470.2913086112333,0,2022-23
2022-11-07,22022,SAS,1457.5220176423334,1,2022-23
2022-11-09,22022,SAS,1450.5047830655542,1,2022-23
2022-11-11,22022,SAS,1446.9346931373266,1,2022-23
2022-11-14,22022,SAS,1467.393771752599,0,2022-23
2022-11-15,22022,SAS,1449.438777936803,0,2022-23
2022-11-17,22022,SAS,1442.320350130399,0,2022-23
2022-11-19,22022,SAS,1431.5007599231967,0,2022-23
2022-11-20,22022,SAS,1420.3338630339645,0,2022-23
2022-11-23,22022,SAS,1401.6780572067803,1,2022-23
2022-11-25,22022,SAS,1391.7770513494793,1,2022-23
2022-11-26,22022,SAS,1380.382223053763,1,2022-23
2022-11-30,22022,SAS,1373.6876774321438,0,2022-23
2022-12-02,22022,SAS,1367.373378960389,1,2022-23
2022-12-04,22022,SAS,1359.5634289494908,1,2022-23
2022-12-08,22022,SAS,1349.138006666803,1,2022-23
2022-12-10,22022,SAS,1358.3476338098924,0,2022-23
2022-12-12,22022,SAS,1369.5456975730544,1,2022-23
2022-12-14,22022,SAS,1375.8069343691682,1,2022-23
2022-12-17,22022,SAS,1363.3525594916812,1,2022-23
2022-12-19,22022,SAS,1356.1694420039228,0,2022-23
2022-12-22,22022,SAS,1377.163010066653,0,2022-23
2022-12-23,22022,SAS,1373.8518710617586,0,2022-23
2022-12-26,22022,SAS,1363.3234042066824,1,2022-23
2022-12-27,22022,SAS,1372.3832104522444,0,2022-23
2022-12-29,22022,SAS,1363.6772619205203,1,2022-23
2022-12-31,22022,SAS,1376.5705444139724,1,2022-23
2023-01-02,22022,SAS,1374.1759883011434,0,2022-23
2023-01-04,22022,SAS,1367.5706427419093,0,2022-23
2023-01-06,22022,SAS,1365.6888345721852,1,2022-23
2023-01-07,22022,SAS,1375.7844185256572,1,2022-23
2023-01-09,22022,SAS,1372.600588619658,0,2022-23
2023-01-11,22022,SAS,1370.4004591886553,0,2022-23
2023-01-13,22022,SAS,1368.571799119744,1,2022-23
2023-01-15,22022,SAS,1351.914518136189,1,2022-23
2023-01-17,22022,SAS,1344.0939015419542,1,2022-23
2023-01-20,22022,SAS,1360.204330859826,1,2022-23
2023-01-23,22022,SAS,1354.3713978333517,0,2022-23
2023-01-25,22022,SAS,1345.215143937019,0,2022-23
2023-01-26,22022,SAS,1340.7590047226552,0,2022-23
2023-01-28,22022,SAS,1330.525867426046,1,2022-23
2023-01-30,22022,SAS,1324.321972982306,1,2022-23
2023-02-01,22022,SAS,1314.8188990795622,1,2022-23
2023-02-03,22022,SAS,1309.8722942484756,1,2022-23
2023-02-06,22022,SAS,1305.7209039739644,0,2022-23
2023-02-08,22022,SAS,1300.0638479327558,0,2022-23
2023-02-10,22022,SAS,1296.2907032070823,0,2022-23
2023-02-11,22022,SAS,1290.5357820327993,0,2022-23
2023-02-13,22022,SAS,1286.2261063328842,0,2022-23
2023-02-15,22022,SAS,1284.8400599702948,0,2022-23
2023-02-23,22022,SAS,1279.1192997221372,0,2022-23
2023-02-25,22022,SAS,1273.680755377011,0,2022-23
2023-02-28,22022,SAS,1269.3331117540347,0,2022-23
2023-03-02,22022,SAS,1288.251932823576,1,2022-23
2023-03-04,22022,SAS,1303.132192106449,1,2022-23
2023-03-05,22022,SAS,1287.8591619400163,0,2022-23
2023-03-10,22022,SAS,1268.967402348281,1,2022-23
2023-03-12,22022,SAS,1288.6791425910087,1,2022-23
2023-03-14,22022,SAS,1283.2893000450838,1,2022-23
2023-03-15,22022,SAS,1306.066942358917,1,2022-23
2023-03-17,22022,SAS,1300.278740460673,1,2022-23
2023-03-19,22022,SAS,1297.4687291902349,1,2022-23
2023-03-21,22022,SAS,1312.1408190272966,0,2022-23
2023-03-22,22022,SAS,1301.477138890992,0,2022-23
2023-03-24,22022,SAS,1297.6600755884629,0,2022-23
2023-03-26,22022,SAS,1292.9408360445236,0,2022-23
2023-03-29,22022,SAS,1288.760342498521,1,2022-23
2023-03-31,22022,SAS,1281.054020983299,0,2022-23
2023-04-02,22022,SAS,1277.992131101931,0,2022-23
2023-04-04,22022,SAS,1300.2155212879372,0,2022-23
2023-04-06,22022,SAS,1296.7515612802267,1,2022-23
2023-04-08,22022,SAS,1301.5896540978092,1,2022-23
2023-04-09,22022,SAS,1293.454512217041,0,2022-23
2023-10-25,22023,SAS,1395.502808999133,1,2023-24
2023-10-27,22023,SAS,1387.5662150462738,1,2023-24
2023-10-29,22023,SAS,1392.8285499736385,0,2023-24
2023-10-31,22023,SAS,1380.7579410130757,0,2023-24
2023-11-02,22023,SAS,1388.4231978879538,0,2023-24
2023-11-05,22023,SAS,1408.5913246272412,1,2023-24
2023-11-06,22023,SAS,1401.938551083962,0,2023-24
2023-11-08,22023,SAS,1383.583756038381,0,2023-24
2023-11-10,22023,SAS,1377.1987901712394,1,2023-24
2023-11-12,22023,SAS,1372.4311546970162,1,2023-24
2023-11-14,22023,SAS,1367.6876392800764,0,2023-24
2023-11-17,22023,SAS,1357.8076301355266,1,2023-24
2023-11-18,22023,SAS,1351.7060307224986,1,2023-24
2023-11-20,22023,SAS,1342.544612400401,1,2023-24
2023-11-22,22023,SAS,1330.434709374066,1,2023-24
2023-11-24,22023,SAS,1325.6801686077515,0,2023-24
2023-11-26,22023,SAS,1323.1431083139466,0,2023-24
2023-11-30,22023,SAS,1319.8039416402155,1,2023-24
2023-12-01,22023,SAS,1317.1123233196504,0,2023-24
2023-12-06,22023,SAS,1313.187219358623,0,2023-24
2023-12-08,22023,SAS,1311.3876904236097,1,2023-24
2023-12-11,22023,SAS,1304.848284792923,0,2023-24
2023-12-13,22023,SAS,1301.1608488349104,1,2023-24
2023-12-15,22023,SAS,1298.7613329243218,1,2023-24
2023-12-17,22023,SAS,1321.9052842537071,1,2023-24
2023-12-19,22023,SAS,1310.074829153784,0,2023-24
2023-12-21,22023,SAS,1307.717844083846,0,2023-24
2023-12-23,22023,SAS,1302.2127258597577,0,2023-24
2023-12-26,22023,SAS,1295.1297356886064,1,2023-24
2023-12-28,22023,SAS,1286.468828770551,0,2023-24
2023-12-29,22023,SAS,1305.0463556938496,0,2023-24
2023-12-31,22023,SAS,1299.7327363869306,1,2023-24
2024-01-02,22023,SAS,1295.5913195543865,0,2023-24
2024-01-04,22023,SAS,1291.3247312333574,1,2023-24
2024-01-07,22023,SAS,1289.4689971246337,0,2023-24
2024-01-10,22023,SAS,1288.3456287765366,0,2023-24
2024-01-12,22023,SAS,1305.9362737995853,1,2023-24
2024-01-13,22023,SAS,1327.06268173709,1,2023-24
2024-01-15,22023,SAS,1321.9860956396994,0,2023-24
2024-01-17,22023,SAS,1316.54621107181,0,2023-24
2024-01-19,22023,SAS,1314.7197285267634,0,2023-24
2024-01-20,22023,SAS,1308.8558466106904,0,2023-24
2024-01-22,22023,SAS,1317.033464924288,0,2023-24
2024-01-24,22023,SAS,1315.0137812285457,1,2023-24
2024-01-26,22023,SAS,1309.5479014357616,1,2023-24
2024-01-27,22023,SAS,1322.5763626703203,1,2023-24
2024-01-29,22023,SAS,1330.5823939030693,1,2023-24
2024-01-31,22023,SAS,1322.029158277491,1,2023-24
2024-02-02,22023,SAS,1315.8150009904325,1,2023-24
2024-02-03,22023,SAS,1314.23012078767,1,2023-24
2024-02-07,22023,SAS,1310.3052089776622,0,2023-24
2024-02-08,22023,SAS,1306.2440811882575,0,2023-24
2024-02-10,22023,SAS,1301.50487571112,0,2023-24
2024-02-12,22023,SAS,1294.5429534797397,0,2023-24
2024-02-14,22023,SAS,1325.6168569369706,0,2023-24
2024-02-22,22023,SAS,1320.2225590786563,0,2023-24
2024-02-23,22023,SAS,1318.019946829612,0,2023-24
2024-02-25,22023,SAS,1315.7572250980277,0,2023-24
2024-02-27,22023,SAS,1309.125621209191,0,2023-24
2024-02-29,22023,SAS,1307.7690135094856,1,2023-24
2024-03-03,22023,SAS,1335.5996060304644,1,2023-24
2024-03-05,22023,SAS,1353.5927945066628,0,2023-24
2024-03-07,22023,SAS,1347.1309147091597,0,2023-24
2024-03-09,22023,SAS,1345.5218259410383,0,2023-24
2024-03-11,22023,SAS,1372.6198901237797,1,2023-24
2024-03-12,22023,SAS,1366.8709461959609,1,2023-24
2024-03-15,22023,SAS,1363.1025345545104,1,2023-24
2024-03-17,22023,SAS,1358.8993643013582,1,2023-24
2024-03-19,22023,SAS,1368.3244355317331,1,2023-24
2024-03-22,22023,SAS,1364.0630415733235,1,2023-24
2024-03-23,22023,SAS,1357.7096467005538,1,2023-24
2024-03-25,22023,SAS,1348.5157957047577,1,2023-24
2024-03-27,22023,SAS,1357.0314331884126,0,2023-24
2024-03-29,22023,SAS,1368.322416821234,1,2023-24
2024-03-31,22023,SAS,1378.9731594834857,1,2023-24
2024-04-02,22023,SAS,1375.6660410459622,0,2023-24
2024-04-05,22023,SAS,1374.0353696774189,0,2023-24
2024-04-07,22023,SAS,1384.0062017959892,1,2023-24
2024-04-09,22023,SAS,1377.4169511011182,0,2023-24
2024-04-10,22023,SAS,1391.9705764381567,0,2023-24
2024-04-12,22023,SAS,1383.9926555616116,1,2023-24
2024-04-14,22023,SAS,1391.6458999468189,1,2023-24
2024-10-24,22024,SAS,1442.2511458558474,0,2024-25
2024-10-26,22024,SAS,1436.662181409475,1,2024-25
2024-10-28,22024,SAS,1442.6982729755437,1,2024-25
2024-10-30,22024,SAS,1435.8983429428174,0,2024-25
2024-10-31,22024,SAS,1431.915105161923,0,2024-25
2024-11-02,22024,SAS,1447.100147766197,1,2024-25
2024-11-04,22024,SAS,1460.6271044702078,0,2024-25
2024-11-06,22024,SAS,1454.1945601573057,0,2024-25
2024-11-07,22024,SAS,1441.9124352829012,1,2024-25
2024-11-09,22024,SAS,1450.6830845910588,1,2024-25
2024-11-11,22024,SAS,1444.485465520988,1,2024-25
2024-11-13,22024,SAS,1463.9327752246472,1,2024-25
2024-11-15,22024,SAS,1468.3198384355755,1,2024-25
2024-11-16,22024,SAS,1461.625420960595,0,2024-25
2024-11-19,22024,SAS,1453.173824835553,1,2024-25
2024-11-21,22024,SAS,1465.3814174564563,1,2024-25
2024-11-23,22024,SAS,1470.1934768593776,1,2024-25
2024-11-26,22024,SAS,1485.3233960290838,0,2024-25
2024-11-27,22024,SAS,1495.3595714553542,1,2024-25
2024-12-01,22024,SAS,1477.8460287973555,0,2024-25
2024-12-03,22024,SAS,1484.0262366359327,0,2024-25
2024-12-05,22024,SAS,1476.9943273707431,1,2024-25
2024-12-06,22024,SAS,1459.743561675122,1,2024-25
2024-12-08,22024,SAS,1438.7717479293087,1,2024-25
2024-12-13,22024,SAS,1443.2421433651714,0,2024-25
2024-12-15,22024,SAS,1447.3980965739877,1,2024-25
2024-12-19,22024,SAS,1438.351159877294,1,2024-25
2024-12-21,22024,SAS,1446.796265405566,1,2024-25
2024-12-23,22024,SAS,1455.8283860155664,0,2024-25
2024-12-25,22024,SAS,1449.718313783144,0,2024-25
2024-12-27,22024,SAS,1447.6080230020834,0,2024-25
2024-12-29,22024,SAS,1457.9464205571103,0,2024-25
2024-12-31,22024,SAS,1455.4012783581627,1,2024-25
2025-01-03,22024,SAS,1486.1374939334526,0,2024-25
2025-01-04,22024,SAS,1495.084869077545,1,2024-25
2025-01-06,22024,SAS,1485.355140676147,0,2024-25
2025-01-08,22024,SAS,1479.4929133841326,0,2024-25
2025-01-13,22024,SAS,1469.5738058756,0,2024-25
2025-01-15,22024,SAS,1494.487840969004,1,2024-25
2025-01-17,22024,SAS,1483.199661442617,1,2024-25
2025-01-19,22024,SAS,1466.5314813897376,0,2024-25
2025-01-23,22024,SAS,1453.928581942548,0,2024-25
2025-01-25,22024,SAS,1492.1051097731072,1,2024-25
2025-01-29,22024,SAS,1466.9237644875495,1,2024-25
2025-01-31,22024,SAS,1456.5617288507092,1,2024-25
2025-02-01,22024,SAS,1479.612175220379,1,2024-25
2025-02-03,22024,SAS,1473.775917822325,0,2024-25
2025-02-05,22024,SAS,1466.8730063034047,0,2024-25
2025-02-07,22024,SAS,1471.323640555366,0,2024-25
2025-02-08,22024,SAS,1465.492898346349,0,2024-25
2025-02-10,22024,SAS,1461.5309796145243,0,2024-25
2025-02-12,22024,SAS,1467.0499700571022,0,2024-25
2025-02-20,22024,SAS,1463.2368582656022,1,2024-25
2025-02-21,22024,SAS,1472.7707647733916,1,2024-25
2025-02-23,22024,SAS,1459.8611133112272,0,2024-25
2025-02-25,22024,SAS,1440.6351671912587,0,2024-25
2025-02-26,22024,SAS,1432.0401202916426,0,2024-25
2025-03-01,22024,SAS,1426.430229300975,0,2024-25
2025-03-02,22024,SAS,1435.5675540210732,1,2024-25
2025-03-04,22024,SAS,1431.6845686134338,1,2024-25
2025-03-07,22024,SAS,1439.2930814274855,0,2024-25
2025-03-09,22024,SAS,1431.020668213907,0,2024-25
2025-03-10,22024,SAS,1425.9377484054864,1,2024-25
2025-03-12,22024,SAS,1418.9707459986769,1,2024-25
2025-03-14,22024,SAS,1428.8522548968351,1,2024-25
2025-03-15,22024,SAS,1408.3370441095203,1,2024-25
2025-03-17,22024,SAS,1412.5108073926813,0,2024-25
2025-03-19,22024,SAS,1407.3466364024978,1,2024-25
2025-03-21,22024,SAS,1428.4127655547295,1,2024-25
2025-03-23,22024,SAS,1434.087650335421,0,2024-25
2025-03-25,22024,SAS,1459.5282847644964,0,2024-25
2025-03-27,22024,SAS,1449.5182080331092,0,2024-25
2025-03-29,22024,SAS,1447.3496957619266,1,2024-25
2025-03-30,22024,SAS,1443.4284519718992,1,2024-25
2025-04-01,22024,SAS,1421.9170300457222,1,2024-25
2025-04-02,22024,SAS,1410.5797215160928,0,2024-25
2025-04-04,22024,SAS,1426.9011609601548,1,2024-25
2025-04-06,22024,SAS,1425.4316836608573,0,2024-25
2025-04-08,22024,SAS,1418.8483021177897,0,2024-25
